"YearStart","LocationDesc","Data_Value","Data_Value_Footnote","Sample_Size","StratificationCategory1","Stratification1"
2011,"Arkansas",39.6,"",718,"Income","$75,000 or greater"
2011,"Arkansas",36,"",632,"Income","Data not reported"
2011,"Arkansas",31,"",701,"Income","Less than $15,000"
2011,"California",35.7,"",2203,"Income","$15,000 - $24,999"
2011,"California",34.8,"",1622,"Income","$25,000 - $34,999"
2011,"California",38.4,"",1915,"Income","$35,000 - $49,999"
2011,"California",36.5,"",2263,"Income","$50,000 - $74,999"
2011,"California",38.2,"",5406,"Income","$75,000 or greater"
2011,"California",31.5,"",1090,"Income","Data not reported"
2011,"California",35.2,"",2589,"Income","Less than $15,000"
2011,"Colorado",35.8,"",1706,"Income","$15,000 - $24,999"
2011,"Colorado",37,"",1134,"Income","$25,000 - $34,999"
2011,"Colorado",34.3,"",1757,"Income","$35,000 - $49,999"
2011,"Colorado",37.9,"",1968,"Income","$50,000 - $74,999"
2011,"Colorado",36.8,"",3773,"Income","$75,000 or greater"
2011,"Colorado",31.7,"",1604,"Income","Data not reported"
2011,"Colorado",31.4,"",1034,"Income","Less than $15,000"
2011,"Connecticut",32.1,"",743,"Income","$15,000 - $24,999"
2011,"Connecticut",37.7,"",549,"Income","$25,000 - $34,999"
2011,"Connecticut",34.7,"",727,"Income","$35,000 - $49,999"
2011,"Connecticut",39.1,"",850,"Income","$50,000 - $74,999"
2011,"Connecticut",35.9,"",2208,"Income","$75,000 or greater"
2011,"Connecticut",30.3,"",911,"Income","Data not reported"
2011,"Connecticut",36.6,"",469,"Income","Less than $15,000"
2011,"Delaware",32.2,"",506,"Income","$15,000 - $24,999"
2011,"Delaware",29.5,"",374,"Income","$25,000 - $34,999"
2011,"Delaware",32.9,"",598,"Income","$35,000 - $49,999"
2011,"Delaware",36.8,"",684,"Income","$50,000 - $74,999"
2011,"Delaware",39.4,"",1199,"Income","$75,000 or greater"
2011,"Delaware",32.8,"",674,"Income","Data not reported"
2011,"Delaware",33.8,"",495,"Income","Less than $15,000"
2011,"District of Columbia",29.1,"",472,"Income","$15,000 - $24,999"
2011,"District of Columbia",28.9,"",277,"Income","$25,000 - $34,999"
2011,"District of Columbia",25.6,"",355,"Income","$35,000 - $49,999"
2011,"District of Columbia",31.4,"",475,"Income","$50,000 - $74,999"
2011,"District of Columbia",32.9,"",1820,"Income","$75,000 or greater"
2011,"District of Columbia",23.4,"",505,"Income","Data not reported"
2011,"District of Columbia",25.1,"",464,"Income","Less than $15,000"
2011,"Florida",36.5,"",2134,"Income","$15,000 - $24,999"
2011,"Florida",36.5,"",1285,"Income","$25,000 - $34,999"
2011,"Florida",39.9,"",1532,"Income","$35,000 - $49,999"
2011,"Florida",38.1,"",1495,"Income","$50,000 - $74,999"
2011,"Florida",38.3,"",2187,"Income","$75,000 or greater"
2011,"Florida",36.4,"",1652,"Income","Data not reported"
2011,"Florida",30.2,"",1485,"Income","Less than $15,000"
2011,"Georgia",30.7,"",1600,"Income","$15,000 - $24,999"
2011,"Georgia",34.6,"",1044,"Income","$25,000 - $34,999"
2011,"Georgia",35.9,"",1123,"Income","$35,000 - $49,999"
2011,"Georgia",39,"",1178,"Income","$50,000 - $74,999"
2011,"Georgia",40.9,"",2096,"Income","$75,000 or greater"
2011,"Georgia",30,"",1265,"Income","Data not reported"
2011,"Georgia",29.5,"",1047,"Income","Less than $15,000"
2011,"Hawaii",32.8,"",991,"Income","$15,000 - $24,999"
2011,"Hawaii",30.8,"",798,"Income","$25,000 - $34,999"
2011,"Hawaii",35,"",1056,"Income","$35,000 - $49,999"
2011,"Hawaii",32.7,"",1187,"Income","$50,000 - $74,999"
2011,"Hawaii",36.8,"",2041,"Income","$75,000 or greater"
2011,"Hawaii",30.2,"",644,"Income","Data not reported"
2011,"Hawaii",33.1,"",690,"Income","Less than $15,000"
2011,"Idaho",31.6,"",937,"Income","$15,000 - $24,999"
2011,"Idaho",33.4,"",707,"Income","$25,000 - $34,999"
2011,"Idaho",35.9,"",904,"Income","$35,000 - $49,999"
2011,"Idaho",34,"",843,"Income","$50,000 - $74,999"
2011,"Idaho",42.6,"",1048,"Income","$75,000 or greater"
2011,"Idaho",33.9,"",639,"Income","Data not reported"
2011,"Idaho",32,"",661,"Income","Less than $15,000"
2011,"Illinois",40.7,"",873,"Income","$15,000 - $24,999"
2011,"Illinois",37.7,"",553,"Income","$25,000 - $34,999"
2011,"Illinois",36.9,"",741,"Income","$35,000 - $49,999"
2011,"Illinois",37.3,"",892,"Income","$50,000 - $74,999"
2011,"Illinois",36.2,"",1518,"Income","$75,000 or greater"
2011,"Illinois",27.8,"",290,"Income","Data not reported"
2011,"Illinois",36.1,"",488,"Income","Less than $15,000"
2011,"Indiana",31.8,"",1450,"Income","$15,000 - $24,999"
2011,"Indiana",36.4,"",878,"Income","$25,000 - $34,999"
2011,"Indiana",35.7,"",1106,"Income","$35,000 - $49,999"
2011,"Indiana",37.3,"",1035,"Income","$50,000 - $74,999"
2011,"Indiana",40.5,"",1466,"Income","$75,000 or greater"
2011,"Indiana",30,"",1164,"Income","Data not reported"
2011,"Indiana",29.4,"",949,"Income","Less than $15,000"
2011,"Iowa",32.2,"",999,"Income","$15,000 - $24,999"
2011,"Iowa",38.2,"",721,"Income","$25,000 - $34,999"
2011,"Iowa",37.1,"",979,"Income","$35,000 - $49,999"
2011,"Iowa",38.4,"",1012,"Income","$50,000 - $74,999"
2011,"Iowa",38.9,"",1652,"Income","$75,000 or greater"
2011,"Iowa",31.1,"",956,"Income","Data not reported"
2011,"Iowa",30.1,"",579,"Income","Less than $15,000"
2011,"Kansas",30.9,"",3008,"Income","$15,000 - $24,999"
2011,"Kansas",35,"",2259,"Income","$25,000 - $34,999"
2011,"Kansas",36.5,"",2800,"Income","$35,000 - $49,999"
2011,"Kansas",37.6,"",2958,"Income","$50,000 - $74,999"
2011,"Kansas",38.9,"",4436,"Income","$75,000 or greater"
2011,"Kansas",32.6,"",2590,"Income","Data not reported"
2011,"Kansas",26.3,"",1568,"Income","Less than $15,000"
2011,"Kentucky",33.4,"",1200,"Income","$15,000 - $24,999"
2011,"Kentucky",39.1,"",866,"Income","$25,000 - $34,999"
2011,"Kentucky",35.3,"",1069,"Income","$35,000 - $49,999"
2011,"Kentucky",32.3,"",1139,"Income","$50,000 - $74,999"
2011,"Kentucky",45.2,"",1424,"Income","$75,000 or greater"
2011,"Kentucky",35.4,"",2860,"Income","Data not reported"
2011,"Kentucky",30.4,"",1556,"Income","Less than $15,000"
2011,"Louisiana",32.8,"",1865,"Income","$15,000 - $24,999"
2011,"Louisiana",37.1,"",1013,"Income","$25,000 - $34,999"
2011,"Louisiana",35.8,"",1182,"Income","$35,000 - $49,999"
2011,"Louisiana",35,"",1112,"Income","$50,000 - $74,999"
2011,"Louisiana",38.3,"",2020,"Income","$75,000 or greater"
2011,"Louisiana",32.1,"",1704,"Income","Data not reported"
2011,"Louisiana",28.4,"",1508,"Income","Less than $15,000"
2011,"Maine",35.2,"",2180,"Income","$15,000 - $24,999"
2011,"Maine",37.8,"",1397,"Income","$25,000 - $34,999"
2011,"Maine",38.3,"",1791,"Income","$35,000 - $49,999"
2011,"Maine",41.4,"",1882,"Income","$50,000 - $74,999"
2011,"Maine",40.1,"",2570,"Income","$75,000 or greater"
2011,"Maine",32.6,"",1286,"Income","Data not reported"
2011,"Maine",32.6,"",1537,"Income","Less than $15,000"
2011,"Maryland",32.3,"",1088,"Income","$15,000 - $24,999"
2011,"Maryland",31,"",740,"Income","$25,000 - $34,999"
2011,"Maryland",34.9,"",1033,"Income","$35,000 - $49,999"
2011,"Maryland",42,"",1273,"Income","$50,000 - $74,999"
2011,"Maryland",38.9,"",3414,"Income","$75,000 or greater"
2011,"Maryland",34.4,"",1373,"Income","Data not reported"
2011,"Maryland",27.3,"",529,"Income","Less than $15,000"
2011,"Massachusetts",32.8,"",3020,"Income","$15,000 - $24,999"
2011,"Massachusetts",35,"",1853,"Income","$25,000 - $34,999"
2011,"Massachusetts",36.7,"",2368,"Income","$35,000 - $49,999"
2011,"Massachusetts",39.4,"",2587,"Income","$50,000 - $74,999"
2011,"Massachusetts",39.6,"",5958,"Income","$75,000 or greater"
2011,"Massachusetts",34.4,"",2919,"Income","Data not reported"
2011,"Massachusetts",31.5,"",1827,"Income","Less than $15,000"
2011,"Michigan",32.7,"",1770,"Income","$15,000 - $24,999"
2011,"Michigan",37.4,"",1301,"Income","$25,000 - $34,999"
2011,"Michigan",37.6,"",1486,"Income","$35,000 - $49,999"
2011,"Michigan",37.6,"",1498,"Income","$50,000 - $74,999"
2011,"Michigan",34.8,"",2050,"Income","$75,000 or greater"
2011,"Michigan",30.8,"",1329,"Income","Data not reported"
2011,"Michigan",26.9,"",1145,"Income","Less than $15,000"
2011,"Minnesota",34.8,"",1823,"Income","$15,000 - $24,999"
2011,"Minnesota",35,"",1416,"Income","$25,000 - $34,999"
2011,"Minnesota",38.6,"",2042,"Income","$35,000 - $49,999"
2011,"Minnesota",38.4,"",2302,"Income","$50,000 - $74,999"
2011,"Minnesota",39.3,"",4268,"Income","$75,000 or greater"
2011,"Minnesota",33.7,"",1625,"Income","Data not reported"
2011,"Minnesota",30.6,"",911,"Income","Less than $15,000"
2011,"Mississippi",30.2,"",1696,"Income","$15,000 - $24,999"
2011,"Mississippi",32.9,"",909,"Income","$25,000 - $34,999"
2011,"Mississippi",38.6,"",973,"Income","$35,000 - $49,999"
2011,"Mississippi",40.4,"",881,"Income","$50,000 - $74,999"
2011,"Mississippi",39.4,"",1133,"Income","$75,000 or greater"
2011,"Mississippi",31.9,"",1199,"Income","Data not reported"
2011,"Mississippi",29.1,"",1713,"Income","Less than $15,000"
2011,"Missouri",33.5,"",1115,"Income","$15,000 - $24,999"
2011,"Missouri",33.3,"",680,"Income","$25,000 - $34,999"
2011,"Missouri",40.3,"",804,"Income","$35,000 - $49,999"
2011,"Missouri",35.2,"",816,"Income","$50,000 - $74,999"
2011,"Missouri",39.1,"",999,"Income","$75,000 or greater"
2011,"Missouri",27.8,"",905,"Income","Data not reported"
2011,"Missouri",29.7,"",776,"Income","Less than $15,000"
2011,"Montana",34.8,"",1848,"Income","$15,000 - $24,999"
2011,"Montana",38.3,"",1299,"Income","$25,000 - $34,999"
2011,"Montana",37.1,"",1523,"Income","$35,000 - $49,999"
2011,"Montana",38.7,"",1395,"Income","$50,000 - $74,999"
2011,"Montana",36.7,"",1744,"Income","$75,000 or greater"
2011,"Montana",33.7,"",974,"Income","Data not reported"
2011,"Montana",29.4,"",1099,"Income","Less than $15,000"
2011,"Nebraska",35,"",4209,"Income","$15,000 - $24,999"
2011,"Nebraska",35,"",2969,"Income","$25,000 - $34,999"
2011,"Nebraska",37.8,"",3794,"Income","$35,000 - $49,999"
2011,"Nebraska",37.6,"",3687,"Income","$50,000 - $74,999"
2011,"Nebraska",39.1,"",4855,"Income","$75,000 or greater"
2011,"Nebraska",33.4,"",2599,"Income","Data not reported"
2011,"Nebraska",33.2,"",2253,"Income","Less than $15,000"
2011,"Nevada",38.1,"",786,"Income","$15,000 - $24,999"
2011,"Nevada",32.1,"",511,"Income","$25,000 - $34,999"
2011,"Nevada",37.1,"",725,"Income","$35,000 - $49,999"
2011,"Nevada",35.6,"",805,"Income","$50,000 - $74,999"
2011,"Nevada",38.6,"",1274,"Income","$75,000 or greater"
2011,"Nevada",27.9,"",653,"Income","Data not reported"
2011,"Nevada",37.8,"",451,"Income","Less than $15,000"
2011,"New Hampshire",32.8,"",808,"Income","$15,000 - $24,999"
2011,"New Hampshire",35.9,"",600,"Income","$25,000 - $34,999"
2011,"New Hampshire",36.9,"",825,"Income","$35,000 - $49,999"
2011,"New Hampshire",38.3,"",885,"Income","$50,000 - $74,999"
2011,"New Hampshire",37.7,"",1632,"Income","$75,000 or greater"
2011,"New Hampshire",29.2,"",789,"Income","Data not reported"
2011,"New Hampshire",31.8,"",510,"Income","Less than $15,000"
2011,"New Jersey",37.4,"",2005,"Income","$15,000 - $24,999"
2011,"New Jersey",38.6,"",1203,"Income","$25,000 - $34,999"
2011,"New Jersey",38.8,"",1476,"Income","$35,000 - $49,999"
2011,"New Jersey",40.1,"",1820,"Income","$50,000 - $74,999"
2011,"New Jersey",39,"",4662,"Income","$75,000 or greater"
2011,"New Jersey",31.8,"",2004,"Income","Data not reported"
2011,"New Jersey",37.3,"",960,"Income","Less than $15,000"
2011,"New Mexico",34,"",1728,"Income","$15,000 - $24,999"
2011,"New Mexico",38.7,"",1065,"Income","$25,000 - $34,999"
2011,"New Mexico",39.5,"",1178,"Income","$35,000 - $49,999"
2011,"New Mexico",37.9,"",1114,"Income","$50,000 - $74,999"
2011,"New Mexico",36.3,"",1713,"Income","$75,000 or greater"
2011,"New Mexico",34.8,"",1038,"Income","Data not reported"
2011,"New Mexico",31.6,"",1145,"Income","Less than $15,000"
2011,"New York",33.3,"",1114,"Income","$15,000 - $24,999"
2011,"New York",34.6,"",647,"Income","$25,000 - $34,999"
2011,"New York",33,"",842,"Income","$35,000 - $49,999"
2011,"New York",38.2,"",926,"Income","$50,000 - $74,999"
2011,"New York",37.1,"",1940,"Income","$75,000 or greater"
2011,"New York",38.4,"",956,"Income","Data not reported"
2011,"New York",34.4,"",797,"Income","Less than $15,000"
2011,"North Carolina",36.8,"",1841,"Income","$15,000 - $24,999"
2011,"North Carolina",33.4,"",1069,"Income","$25,000 - $34,999"
2011,"North Carolina",37.5,"",1348,"Income","$35,000 - $49,999"
2011,"North Carolina",39.8,"",1293,"Income","$50,000 - $74,999"
2011,"North Carolina",38.7,"",2189,"Income","$75,000 or greater"
2011,"North Carolina",32.2,"",1757,"Income","Data not reported"
2011,"North Carolina",31.5,"",1293,"Income","Less than $15,000"
2011,"North Dakota",33.8,"",645,"Income","$15,000 - $24,999"
2011,"North Dakota",37.7,"",572,"Income","$25,000 - $34,999"
2011,"North Dakota",35.3,"",757,"Income","$35,000 - $49,999"
2011,"North Dakota",40.5,"",841,"Income","$50,000 - $74,999"
2011,"North Dakota",39.6,"",1192,"Income","$75,000 or greater"
2011,"North Dakota",31.1,"",607,"Income","Data not reported"
2011,"North Dakota",28.3,"",368,"Income","Less than $15,000"
2011,"Ohio",34.7,"",1632,"Income","$15,000 - $24,999"
2011,"Ohio",33.9,"",992,"Income","$25,000 - $34,999"
2011,"Ohio",34.5,"",1170,"Income","$35,000 - $49,999"
2011,"Ohio",38.2,"",1273,"Income","$50,000 - $74,999"
2011,"Ohio",40.8,"",1936,"Income","$75,000 or greater"
2011,"Ohio",35.6,"",1383,"Income","Data not reported"
2011,"Ohio",31.8,"",953,"Income","Less than $15,000"
2011,"Oklahoma",33.8,"",1516,"Income","$15,000 - $24,999"
2011,"Oklahoma",35,"",902,"Income","$25,000 - $34,999"
2011,"Oklahoma",35.4,"",1117,"Income","$35,000 - $49,999"
2011,"Oklahoma",37.5,"",1012,"Income","$50,000 - $74,999"
2011,"Oklahoma",38.1,"",1527,"Income","$75,000 or greater"
2011,"Oklahoma",28.8,"",911,"Income","Data not reported"
2011,"Oklahoma",28.6,"",1174,"Income","Less than $15,000"
2011,"Oregon",31.6,"",920,"Income","$15,000 - $24,999"
2011,"Oregon",37.6,"",637,"Income","$25,000 - $34,999"
2011,"Oregon",34.7,"",832,"Income","$35,000 - $49,999"
2011,"Oregon",40.7,"",856,"Income","$50,000 - $74,999"
2011,"Oregon",36.4,"",1332,"Income","$75,000 or greater"
2011,"Oregon",30.3,"",755,"Income","Data not reported"
2011,"Oregon",31.8,"",627,"Income","Less than $15,000"
2011,"Pennsylvania",35.5,"",1902,"Income","$15,000 - $24,999"
2011,"Pennsylvania",38.1,"",1151,"Income","$25,000 - $34,999"
2011,"Pennsylvania",37.6,"",1378,"Income","$35,000 - $49,999"
2011,"Pennsylvania",36.7,"",1506,"Income","$50,000 - $74,999"
2011,"Pennsylvania",37.5,"",2232,"Income","$75,000 or greater"
2011,"Pennsylvania",33,"",1529,"Income","Data not reported"
2011,"Pennsylvania",31.8,"",1152,"Income","Less than $15,000"
2011,"Rhode Island",35.9,"",844,"Income","$15,000 - $24,999"
2011,"Rhode Island",39.9,"",561,"Income","$25,000 - $34,999"
2011,"Rhode Island",37.7,"",730,"Income","$35,000 - $49,999"
2011,"Rhode Island",35.4,"",846,"Income","$50,000 - $74,999"
2011,"Rhode Island",42.2,"",1670,"Income","$75,000 or greater"
2011,"Rhode Island",33.7,"",900,"Income","Data not reported"
2011,"Rhode Island",30.9,"",631,"Income","Less than $15,000"
2011,"South Carolina",32.9,"",2230,"Income","$15,000 - $24,999"
2011,"South Carolina",35.5,"",1289,"Income","$25,000 - $34,999"
2011,"South Carolina",37.4,"",1600,"Income","$35,000 - $49,999"
2011,"South Carolina",36.8,"",1484,"Income","$50,000 - $74,999"
2011,"South Carolina",40.5,"",2193,"Income","$75,000 or greater"
2011,"South Carolina",31.8,"",1795,"Income","Data not reported"
2011,"South Carolina",29.4,"",1761,"Income","Less than $15,000"
2011,"South Dakota",34.1,"",1165,"Income","$15,000 - $24,999"
2011,"South Dakota",35.6,"",853,"Income","$25,000 - $34,999"
2011,"South Dakota",38,"",1163,"Income","$35,000 - $49,999"
2011,"South Dakota",42.6,"",1222,"Income","$50,000 - $74,999"
2011,"South Dakota",40.9,"",1570,"Income","$75,000 or greater"
2011,"South Dakota",29.4,"",1093,"Income","Data not reported"
2011,"South Dakota",28.4,"",754,"Income","Less than $15,000"
2011,"Tennessee",36.2,"",1242,"Income","$15,000 - $24,999"
2011,"Tennessee",37.4,"",529,"Income","$25,000 - $34,999"
2011,"Tennessee",45.1,"",567,"Income","$35,000 - $49,999"
2011,"Tennessee",39.5,"",513,"Income","$50,000 - $74,999"
2011,"Tennessee",37.6,"",748,"Income","$75,000 or greater"
2011,"Tennessee",40.6,"",1299,"Income","Data not reported"
2011,"Tennessee",24.3,"",677,"Income","Less than $15,000"
2011,"Texas",34.8,"",2280,"Income","$15,000 - $24,999"
2011,"Texas",32.9,"",1272,"Income","$25,000 - $34,999"
2011,"Texas",37.1,"",1625,"Income","$35,000 - $49,999"
2011,"Texas",33.8,"",1711,"Income","$50,000 - $74,999"
2011,"Texas",39.3,"",3585,"Income","$75,000 or greater"
2011,"Texas",34.1,"",1827,"Income","Data not reported"
2011,"Texas",31.9,"",1724,"Income","Less than $15,000"
2011,"Utah",33.4,"",1571,"Income","$15,000 - $24,999"
2011,"Utah",38.2,"",1093,"Income","$25,000 - $34,999"
2011,"Utah",35.6,"",1678,"Income","$35,000 - $49,999"
2011,"Utah",35.9,"",2045,"Income","$50,000 - $74,999"
2011,"Utah",36.7,"",3306,"Income","$75,000 or greater"
2011,"Utah",27.7,"",1399,"Income","Data not reported"
2011,"Utah",31.1,"",826,"Income","Less than $15,000"
2011,"Vermont",31.9,"",967,"Income","$15,000 - $24,999"
2011,"Vermont",37.2,"",693,"Income","$25,000 - $34,999"
2011,"Vermont",37.7,"",936,"Income","$35,000 - $49,999"
2011,"Vermont",34.4,"",1087,"Income","$50,000 - $74,999"
2011,"Vermont",35.9,"",1613,"Income","$75,000 or greater"
2011,"Vermont",30.6,"",836,"Income","Data not reported"
2011,"Vermont",30.8,"",639,"Income","Less than $15,000"
2011,"Virginia",29,"",929,"Income","$15,000 - $24,999"
2011,"Virginia",34.6,"",566,"Income","$25,000 - $34,999"
2011,"Virginia",31.6,"",757,"Income","$35,000 - $49,999"
2011,"Virginia",40,"",840,"Income","$50,000 - $74,999"
2011,"Virginia",38.5,"",1778,"Income","$75,000 or greater"
2011,"Virginia",28.4,"",782,"Income","Data not reported"
2011,"Virginia",28.1,"",499,"Income","Less than $15,000"
2011,"Washington",37.1,"",1961,"Income","$15,000 - $24,999"
2011,"Washington",35.9,"",1636,"Income","$25,000 - $34,999"
2011,"Washington",35,"",2051,"Income","$35,000 - $49,999"
2011,"Washington",35.1,"",2228,"Income","$50,000 - $74,999"
2011,"Washington",35.4,"",3436,"Income","$75,000 or greater"
2011,"Washington",30.2,"",1693,"Income","Data not reported"
2011,"Washington",29.1,"",891,"Income","Less than $15,000"
2011,"West Virginia",33.3,"",948,"Income","$15,000 - $24,999"
2011,"West Virginia",35.3,"",749,"Income","$25,000 - $34,999"
2011,"West Virginia",38,"",663,"Income","$35,000 - $49,999"
2011,"West Virginia",42.4,"",547,"Income","$50,000 - $74,999"
2011,"West Virginia",44.9,"",651,"Income","$75,000 or greater"
2011,"West Virginia",33.9,"",748,"Income","Data not reported"
2011,"West Virginia",29.3,"",652,"Income","Less than $15,000"
2011,"Wisconsin",33.8,"",986,"Income","$15,000 - $24,999"
2011,"Wisconsin",36.8,"",899,"Income","$25,000 - $34,999"
2011,"Wisconsin",40.8,"",723,"Income","$35,000 - $49,999"
2011,"Wisconsin",38.3,"",667,"Income","$50,000 - $74,999"
2011,"Wisconsin",38.7,"",808,"Income","$75,000 or greater"
2011,"Wisconsin",33.3,"",497,"Income","Data not reported"
2011,"Wisconsin",25.4,"",361,"Income","Less than $15,000"
2011,"Wyoming",34.7,"",932,"Income","$15,000 - $24,999"
2011,"Wyoming",34.9,"",651,"Income","$25,000 - $34,999"
2011,"Wyoming",36.8,"",899,"Income","$35,000 - $49,999"
2011,"Wyoming",40.3,"",1088,"Income","$50,000 - $74,999"
2011,"Wyoming",40.9,"",1717,"Income","$75,000 or greater"
2011,"Wyoming",31.9,"",741,"Income","Data not reported"
2011,"Wyoming",27.3,"",537,"Income","Less than $15,000"
2011,"National",34.5,"",74022,"Income","$15,000 - $24,999"
2011,"National",35.5,"",48923,"Income","$25,000 - $34,999"
2011,"National",37.1,"",61329,"Income","$35,000 - $49,999"
